product_id,product_name,brand,category,sub_category,description,price,cost_price,discount_percentage,final_price,stock_quantity,reorder_level,supplier_name,sku,rating,total_reviews,total_sold,warranty_months,weight,color,specifications,launch_date,status,image_url
P0391,Allen Solly Saree,Allen Solly,Fashion,Saree,"Experience top performance with the Allen Solly saree, trusted by thousands of happy customers across India.",3240.0,2219.54,10,2916.0,17,7,Allen Solly India Distributors,SKU-FAS-0391,3.2,14,58,0,13.35,Gold,"Gold, 13.35kg",2024-12-06,Active,https://source.unsplash.com/400x400/?saree+indian&sig=391
P0392,Nivea Face Cream,Nivea,Beauty,Face Cream,"Experience top performance with the Nivea face cream, trusted by thousands of happy customers across India.",1189.0,922.35,10,1070.1,314,48,Nivea India Distributors,SKU-BEA-0392,3.4,5,49,0,18.92,Blue,"Blue, 18.92kg",2024-11-14,Active,https://source.unsplash.com/400x400/?face+cream+skincare&sig=392
P0393,Bloomsbury Self-Help,Bloomsbury,Books,Self-Help,"A budget-friendly yet durable self-help from Bloomsbury, ideal for households looking for good value.",472.0,322.89,0,472.0,247,36,Bloomsbury India Distributors,SKU-BOO-0393,4.0,11,63,0,11.24,Black,"Black, 11.24kg",2025-02-09,Active,https://source.unsplash.com/400x400/?self+help+book&sig=393
P0394,Oxford Press Academic,Oxford Press,Books,Academic,"Experience top performance with the Oxford Press academic, trusted by thousands of happy customers across India.",1550.0,1282.04,0,1550.0,414,40,Oxford Press India Distributors,SKU-BOO-0394,3.3,9,49,0,2.86,Pink,"Pink, 2.86kg",2025-01-07,Active,https://source.unsplash.com/400x400/?textbook+study&sig=394
P0395,Maybelline Perfume,Maybelline,Beauty,Perfume,"A budget-friendly yet durable perfume from Maybelline, ideal for households looking for good value.",1710.0,1354.8,0,1710.0,142,21,Maybelline India Distributors,SKU-BEA-0395,3.9,11,49,0,24.79,Silver,"Silver, 24.79kg",2025-10-08,Active,https://source.unsplash.com/400x400/?perfume+bottle&sig=395
P0396,Samsung Note 12,Samsung,Electronics,Smartphone,"This smartphone by Samsung combines quality materials with an attractive design, perfect for daily needs.",50100.0,42405.0,0,50100.0,231,21,Samsung India Distributors,SKU-ELE-0396,4.2,6,29,6,11.28,Green,"Green, 11.28kg, Warranty: 6 months",2025-05-03,Active,https://source.unsplash.com/400x400/?smartphone&sig=396
P0397,LOreal Hair Oil,LOreal,Beauty,Hair Oil,"A reliable hair oil from LOreal, designed for everyday use with a great balance of performance and value.",625.0,501.22,25,468.75,305,20,LOreal India Distributors,SKU-BEA-0397,3.9,9,42,0,0.58,Green,"Green, 0.58kg",2026-03-17,Active,https://source.unsplash.com/400x400/?hair+oil+beauty&sig=397
P0398,OnePlus Tablet,OnePlus,Electronics,Tablet,"Experience top performance with the OnePlus tablet, trusted by thousands of happy customers across India.",27760.0,18243.78,10,24984.0,329,32,OnePlus India Distributors,SKU-ELE-0398,3.6,8,37,24,3.4,Silver,"Silver, 3.4kg, Warranty: 24 months",2025-07-23,Active,https://source.unsplash.com/400x400/?tablet&sig=398
P0399,Haldiram's Cooking Oil,Haldiram's,Groceries,Cooking Oil,"A budget-friendly yet durable cooking oil from Haldiram's, ideal for households looking for good value.",295.0,208.37,0,295.0,428,45,Haldiram's India Distributors,SKU-GRO-0399,3.8,8,49,0,0.67,Blue,"Blue, 0.67kg",2024-12-01,Active,https://source.unsplash.com/400x400/?cooking+oil+bottle&sig=399
P0400,Urban Ladder Sofa,Urban Ladder,Furniture,Sofa,"A reliable sofa from Urban Ladder, designed for everyday use with a great balance of performance and value.",11870.0,8601.92,5,11276.5,264,39,Urban Ladder India Distributors,SKU-FUR-0400,3.6,8,38,0,21.77,Gold,"Gold, 21.77kg",2025-07-22,Active,https://source.unsplash.com/400x400/?sofa+furniture&sig=400
