review_id,product_id,user_id,rating,review_title,review_text,sentiment,review_date,verified_purchase
REV01040,P0082,U0136,2,Disappointed,"Overpriced for the quality offered, expected better.",Negative,2026-02-07,TRUE
REV01041,P0355,U0400,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-06-02,TRUE
REV01042,P0125,U0103,2,Disappointed,"Battery drains quickly, not satisfied with performance.",Negative,2025-07-05,TRUE
REV01043,P0060,U0001,5,Amazing product!,"Superb product, using it daily without any issues.",Positive,2026-04-19,TRUE
REV01044,P0093,U0250,5,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-02-28,TRUE
REV01045,P0055,U0161,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-08-06,FALSE
REV01046,P0397,U0133,4,Highly recommended,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-25,TRUE
REV01047,P0230,U0027,4,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-15,TRUE
REV01048,P0070,U0080,5,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-05-04,TRUE
REV01049,P0038,U0234,4,Loved it!,"Great value for money, exactly as described.",Positive,2026-07-12,TRUE
REV01050,P0203,U0263,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2025-09-04,TRUE
REV01051,P0146,U0054,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-03-28,TRUE
REV01052,P0005,U0078,5,Excellent quality,Very satisfied with the build quality and finish.,Positive,2026-04-15,TRUE
REV01053,P0023,U0435,5,Loved it!,"Superb product, using it daily without any issues.",Positive,2026-07-13,TRUE
REV01054,P0142,U0041,4,Superb build quality,"Superb product, using it daily without any issues.",Positive,2026-03-28,FALSE
REV01055,P0335,U0329,4,Excellent quality,"Perfect for daily use, sturdy and reliable.",Positive,2025-07-25,TRUE
REV01056,P0158,U0031,5,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-09-29,TRUE
REV01057,P0276,U0206,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2025-01-10,TRUE
REV01058,P0267,U0428,4,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2026-06-01,TRUE
REV01059,P0150,U0145,4,Great purchase,"Perfect for daily use, sturdy and reliable.",Positive,2025-08-24,TRUE
REV01060,P0345,U0050,5,Highly recommended,Very satisfied with the build quality and finish.,Positive,2025-10-21,TRUE
REV01061,P0210,U0234,4,Great purchase,"Great value for money, exactly as described.",Positive,2026-07-30,TRUE
REV01062,P0217,U0357,4,Excellent quality,"Worth every rupee, quality exceeded my expectations.",Positive,2025-10-16,TRUE
REV01063,P0349,U0052,3,Could be better,"It's okay, not the best but not the worst either.",Neutral,2025-08-06,TRUE
REV01064,P0178,U0274,5,Excellent quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-24,TRUE
REV01065,P0161,U0464,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2025-10-09,TRUE
REV01066,P0353,U0187,2,Not worth it,"Battery drains quickly, not satisfied with performance.",Negative,2025-07-09,TRUE
REV01067,P0100,U0484,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-08-05,TRUE
REV01068,P0374,U0480,4,Great purchase,"Great value for money, exactly as described.",Positive,2026-07-29,TRUE
REV01069,P0235,U0402,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-02-22,TRUE
REV01070,P0090,U0273,5,Best in this price range,"Great value for money, exactly as described.",Positive,2025-10-17,TRUE
REV01071,P0063,U0377,4,Loved it!,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-24,TRUE
REV01072,P0221,U0209,4,Great purchase,Very satisfied with the build quality and finish.,Positive,2025-12-19,FALSE
REV01073,P0015,U0051,5,Best in this price range,"Great value for money, exactly as described.",Positive,2026-01-30,FALSE
REV01074,P0299,U0115,4,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-01-27,TRUE
REV01075,P0116,U0453,4,Great purchase,"Superb product, using it daily without any issues.",Positive,2026-07-14,TRUE
REV01076,P0303,U0415,3,Average product,"Average product, does the job but nothing special.",Neutral,2025-12-28,TRUE
REV01077,P0052,U0370,4,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2026-05-29,TRUE
REV01078,P0199,U0332,4,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-08-01,TRUE
REV01079,P0035,U0489,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-06-25,FALSE
REV01080,P0227,U0162,2,Disappointed,"Battery drains quickly, not satisfied with performance.",Negative,2026-04-15,TRUE
REV01081,P0213,U0421,5,Great purchase,"Great value for money, exactly as described.",Positive,2026-08-05,TRUE
REV01082,P0364,U0078,4,Loved it!,"Great value for money, exactly as described.",Positive,2026-05-31,TRUE
REV01083,P0041,U0390,4,Excellent quality,"Superb product, using it daily without any issues.",Positive,2025-11-10,TRUE
REV01084,P0077,U0451,4,Great purchase,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-01,FALSE
REV01085,P0296,U0225,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-10,TRUE
REV01086,P0384,U0087,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-08-04,TRUE
REV01087,P0088,U0330,5,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2026-04-21,TRUE
REV01088,P0219,U0188,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2025-02-03,TRUE
REV01089,P0099,U0190,5,Superb build quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-05-26,TRUE
REV01090,P0176,U0291,5,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-06-17,FALSE
REV01091,P0223,U0007,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-07-27,TRUE
REV01092,P0338,U0479,4,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-05-30,TRUE
REV01093,P0244,U0333,4,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-02-28,TRUE
REV01094,P0019,U0113,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2026-06-30,TRUE
REV01095,P0060,U0270,4,Loved it!,"Great value for money, exactly as described.",Positive,2026-03-12,TRUE
REV01096,P0089,U0284,3,Average product,"Decent quality, meets basic expectations.",Neutral,2026-05-22,TRUE
REV01097,P0036,U0094,4,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-07-04,FALSE
REV01098,P0048,U0087,4,Loved it!,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-23,TRUE
REV01099,P0341,U0046,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2025-12-15,TRUE
REV01100,P0274,U0296,5,Best in this price range,"Superb product, using it daily without any issues.",Positive,2026-07-23,TRUE
REV01101,P0318,U0195,5,Superb build quality,"Great value for money, exactly as described.",Positive,2024-11-07,TRUE
REV01102,P0148,U0184,5,Highly recommended,"Superb product, using it daily without any issues.",Positive,2025-08-09,TRUE
REV01103,P0258,U0272,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-06-16,TRUE
REV01104,P0281,U0288,4,Worth every rupee,"Superb product, using it daily without any issues.",Positive,2026-07-25,TRUE
REV01105,P0377,U0235,5,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-29,TRUE
REV01106,P0249,U0234,4,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-08-05,TRUE
REV01107,P0286,U0326,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2025-05-09,FALSE
REV01108,P0159,U0126,5,Great purchase,Very satisfied with the build quality and finish.,Positive,2025-01-07,TRUE
REV01109,P0345,U0213,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2025-07-06,TRUE
REV01110,P0376,U0326,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2025-10-09,TRUE
REV01111,P0241,U0036,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-06-18,TRUE
REV01112,P0174,U0409,4,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-03-03,TRUE
REV01113,P0002,U0289,3,Average product,"Reasonable purchase, packaging could be improved though.",Neutral,2025-02-01,TRUE
REV01114,P0191,U0243,4,Great purchase,"Great value for money, exactly as described.",Positive,2026-05-20,TRUE
REV01115,P0318,U0161,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-08-04,FALSE
REV01116,P0293,U0314,3,Could be better,"It's okay, not the best but not the worst either.",Neutral,2026-05-11,FALSE
REV01117,P0016,U0428,5,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-01-26,TRUE
REV01118,P0362,U0261,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-07-03,TRUE
REV01119,P0384,U0400,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-10,TRUE
REV01120,P0132,U0494,4,Amazing product!,"Great value for money, exactly as described.",Positive,2025-05-14,TRUE
REV01121,P0206,U0115,5,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-03-11,TRUE
REV01122,P0338,U0111,4,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-06-03,TRUE
REV01123,P0382,U0083,4,Excellent quality,"Perfect for daily use, sturdy and reliable.",Positive,2026-06-09,TRUE
REV01124,P0258,U0169,3,Decent,"Average product, does the job but nothing special.",Neutral,2025-08-20,TRUE
REV01125,P0282,U0234,5,Great purchase,"Superb product, using it daily without any issues.",Positive,2026-07-24,TRUE
REV01126,P0010,U0095,3,Average product,"Reasonable purchase, packaging could be improved though.",Neutral,2026-05-20,TRUE
REV01127,P0354,U0363,4,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-23,TRUE
REV01128,P0114,U0044,2,Below expectations,"Battery drains quickly, not satisfied with performance.",Negative,2026-07-09,FALSE
REV01129,P0092,U0385,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-10-30,TRUE
REV01130,P0132,U0199,5,Amazing product!,"Perfect for daily use, sturdy and reliable.",Positive,2026-01-31,TRUE
REV01131,P0314,U0175,5,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-03-18,TRUE
REV01132,P0320,U0431,4,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-05-27,TRUE
REV01133,P0091,U0128,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2025-06-09,TRUE
REV01134,P0384,U0289,4,Amazing product!,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-04-14,TRUE
REV01135,P0147,U0308,3,Average product,"Decent quality, meets basic expectations.",Neutral,2026-01-28,TRUE
REV01136,P0207,U0058,4,Great purchase,"Excellent quality and fast delivery, will buy again.",Positive,2025-06-18,TRUE
REV01137,P0331,U0427,4,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-03-15,FALSE
REV01138,P0080,U0129,5,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2025-11-05,TRUE
REV01139,P0302,U0043,3,Decent,"Good for the price, but there is room for improvement.",Neutral,2026-08-06,TRUE
REV01140,P0282,U0452,4,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2025-05-31,TRUE
REV01141,P0267,U0213,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2025-04-16,TRUE
REV01142,P0268,U0484,5,Superb build quality,"Worth every rupee, quality exceeded my expectations.",Positive,2026-05-09,TRUE
REV01143,P0314,U0189,4,Superb build quality,"Excellent quality and fast delivery, will buy again.",Positive,2025-07-22,TRUE
REV01144,P0165,U0295,4,Best in this price range,"Superb product, using it daily without any issues.",Positive,2026-05-29,TRUE
REV01145,P0131,U0192,4,Great purchase,"Great value for money, exactly as described.",Positive,2025-08-05,TRUE
REV01146,P0051,U0279,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-02-20,TRUE
REV01147,P0363,U0260,4,Best in this price range,"Superb product, using it daily without any issues.",Positive,2026-08-06,TRUE
REV01148,P0165,U0091,4,Best in this price range,"Excellent quality and fast delivery, will buy again.",Positive,2026-01-27,FALSE
REV01149,P0051,U0414,4,Superb build quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-24,TRUE
REV01150,P0318,U0256,5,Excellent quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-18,TRUE
REV01151,P0024,U0062,4,Loved it!,Very satisfied with the build quality and finish.,Positive,2025-06-15,TRUE
REV01152,P0333,U0079,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2026-04-30,FALSE
REV01153,P0263,U0388,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-01-31,FALSE
REV01154,P0156,U0169,4,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-01-21,TRUE
REV01155,P0209,U0084,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2025-05-25,TRUE
REV01156,P0062,U0279,5,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-05-01,FALSE
REV01157,P0360,U0395,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-04-06,TRUE
REV01158,P0291,U0482,3,Decent,"Decent quality, meets basic expectations.",Neutral,2025-04-19,TRUE
REV01159,P0038,U0484,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-01-20,TRUE
REV01160,P0312,U0389,5,Best in this price range,"Excellent quality and fast delivery, will buy again.",Positive,2026-05-26,TRUE
REV01161,P0235,U0220,4,Excellent quality,"Great value for money, exactly as described.",Positive,2026-03-18,TRUE
REV01162,P0271,U0162,4,Loved it!,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-26,TRUE
REV01163,P0370,U0210,5,Amazing product!,"Great value for money, exactly as described.",Positive,2026-08-01,FALSE
REV01164,P0319,U0442,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-05-21,FALSE
REV01165,P0395,U0173,4,Worth every rupee,Very satisfied with the build quality and finish.,Positive,2025-11-29,TRUE
REV01166,P0205,U0145,5,Superb build quality,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-10,TRUE
REV01167,P0073,U0131,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-07-17,TRUE
